"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"30917","Zotu31743","None","None",NA,NA,NA,NA,NA,NA,NA
"30918","Zotu31744","None","None",NA,NA,NA,NA,NA,NA,NA
"30919","Zotu31745","None","None",NA,NA,NA,NA,NA,NA,NA
"30920","Zotu31746","None","None",NA,NA,NA,NA,NA,NA,NA
"30921","Zotu31747","None","None",NA,NA,NA,NA,NA,NA,NA
"30922","Zotu31748","None","None",NA,NA,NA,NA,NA,NA,NA
"30923","Zotu31749","None","None",NA,NA,NA,NA,NA,NA,NA
"30924","Zotu31750","None","None",NA,NA,NA,NA,NA,NA,NA
"30925","Zotu31752","None","None",NA,NA,NA,NA,NA,NA,NA
"30926","Zotu31753","None","None",NA,NA,NA,NA,NA,NA,NA
"30927","Zotu31754","None","None",NA,NA,NA,NA,NA,NA,NA
"30928","Zotu31755","None","None",NA,NA,NA,NA,NA,NA,NA
"30929","Zotu31756","None","None",NA,NA,NA,NA,NA,NA,NA
"30930","Zotu31757","None","None",NA,NA,NA,NA,NA,NA,NA
"30931","Zotu31758","None","None",NA,NA,NA,NA,NA,NA,NA
"30932","Zotu31759","None","None",NA,NA,NA,NA,NA,NA,NA
"30933","Zotu31760","None","None",NA,NA,NA,NA,NA,NA,NA
"30934","Zotu31761","None","None",NA,NA,NA,NA,NA,NA,NA
"30935","Zotu31762","None","None",NA,NA,NA,NA,NA,NA,NA
"30936","Zotu31763","None","None",NA,NA,NA,NA,NA,NA,NA
"30937","Zotu31764","None","None",NA,NA,NA,NA,NA,NA,NA
"30938","Zotu31765","None","None",NA,NA,NA,NA,NA,NA,NA
"30939","Zotu31766","None","None",NA,NA,NA,NA,NA,NA,NA
"30940","Zotu31767","None","None",NA,NA,NA,NA,NA,NA,NA
"30941","Zotu31768","None","None",NA,NA,NA,NA,NA,NA,NA
"30942","Zotu31769","None","None",NA,NA,NA,NA,NA,NA,NA
"30943","Zotu31770","None","None",NA,NA,NA,NA,NA,NA,NA
"30944","Zotu31772","None","None",NA,NA,NA,NA,NA,NA,NA
"30945","Zotu31773","None","None",NA,NA,NA,NA,NA,NA,NA
"30946","Zotu31774","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"30947","Zotu31775","None","None",NA,NA,NA,NA,NA,NA,NA
"30948","Zotu31776","None","None",NA,NA,NA,NA,NA,NA,NA
"30949","Zotu31777","None","None",NA,NA,NA,NA,NA,NA,NA
"30950","Zotu31778","None","None",NA,NA,NA,NA,NA,NA,NA
"30951","Zotu31779","None","None",NA,NA,NA,NA,NA,NA,NA
"30952","Zotu31780","None","None",NA,NA,NA,NA,NA,NA,NA
"30953","Zotu31781","None","None",NA,NA,NA,NA,NA,NA,NA
"30954","Zotu31783","None","None",NA,NA,NA,NA,NA,NA,NA
"30955","Zotu31784","None","None",NA,NA,NA,NA,NA,NA,NA
"30956","Zotu31785","None","None",NA,NA,NA,NA,NA,NA,NA
"30957","Zotu31786","None","None",NA,NA,NA,NA,NA,NA,NA
"30958","Zotu31787","None","None",NA,NA,NA,NA,NA,NA,NA
"30959","Zotu31788","None","None",NA,NA,NA,NA,NA,NA,NA
"30960","Zotu31789","None","None",NA,NA,NA,NA,NA,NA,NA
"30961","Zotu31790","None","None",NA,NA,NA,NA,NA,NA,NA
"30962","Zotu31791","None","None",NA,NA,NA,NA,NA,NA,NA
"30963","Zotu31792","None","None",NA,NA,NA,NA,NA,NA,NA
"30964","Zotu31793","None","None",NA,NA,NA,NA,NA,NA,NA
"30965","Zotu31794","None","None",NA,NA,NA,NA,NA,NA,NA
"30966","Zotu31795","None","None",NA,NA,NA,NA,NA,NA,NA
"30967","Zotu31796","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"30968","Zotu31797","None","None",NA,NA,NA,NA,NA,NA,NA
"30969","Zotu31798","None","None",NA,NA,NA,NA,NA,NA,NA
"30970","Zotu31799","None","None",NA,NA,NA,NA,NA,NA,NA
"30971","Zotu31800","None","None",NA,NA,NA,NA,NA,NA,NA
"30972","Zotu31801","High","336184","Eukaryota","Mollusca","Gastropoda","Trochida","Trochidae","Oxystele","Oxystele tigrina"
"30973","Zotu31802","None","None",NA,NA,NA,NA,NA,NA,NA
"30974","Zotu31803","None","None",NA,NA,NA,NA,NA,NA,NA
"30975","Zotu31804","None","None",NA,NA,NA,NA,NA,NA,NA
"30976","Zotu31805","None","None",NA,NA,NA,NA,NA,NA,NA
"30977","Zotu31806","None","None",NA,NA,NA,NA,NA,NA,NA
"30978","Zotu31808","None","None",NA,NA,NA,NA,NA,NA,NA
"30979","Zotu31809","None","None",NA,NA,NA,NA,NA,NA,NA
"30980","Zotu31810","High","110520","Eukaryota","Arthropoda","Hexanauplia","Sessilia","Balanidae","Balanus","Balanus glandula"
"30981","Zotu31811","None","None",NA,NA,NA,NA,NA,NA,NA
"30982","Zotu31812","None","None",NA,NA,NA,NA,NA,NA,NA
"30983","Zotu31813","None","None",NA,NA,NA,NA,NA,NA,NA
"30984","Zotu31814","None","None",NA,NA,NA,NA,NA,NA,NA
"30985","Zotu31815","None","None",NA,NA,NA,NA,NA,NA,NA
"30986","Zotu31816","None","None",NA,NA,NA,NA,NA,NA,NA
"30987","Zotu31817","None","None",NA,NA,NA,NA,NA,NA,NA
"30988","Zotu31818","None","None",NA,NA,NA,NA,NA,NA,NA
"30989","Zotu31819","None","None",NA,NA,NA,NA,NA,NA,NA
"30990","Zotu31820","None","None",NA,NA,NA,NA,NA,NA,NA
"30991","Zotu31821","None","None",NA,NA,NA,NA,NA,NA,NA
"30992","Zotu31822","None","None",NA,NA,NA,NA,NA,NA,NA
"30993","Zotu31823","None","None",NA,NA,NA,NA,NA,NA,NA
"30994","Zotu31824","None","None",NA,NA,NA,NA,NA,NA,NA
"30995","Zotu31825","None","None",NA,NA,NA,NA,NA,NA,NA
"30996","Zotu31826","High","1117027","Eukaryota","","Chrysophyceae","Chromulinales","Dinobryaceae","Poteriospumella","Poteriospumella lacustris"
"30997","Zotu31827","None","None",NA,NA,NA,NA,NA,NA,NA
"30998","Zotu31828","High","6551","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus trossulus"
"30999","Zotu31829","None","None",NA,NA,NA,NA,NA,NA,NA
"31000","Zotu31830","None","None",NA,NA,NA,NA,NA,NA,NA
"31001","Zotu31831","None","None",NA,NA,NA,NA,NA,NA,NA
"31002","Zotu31832","None","None",NA,NA,NA,NA,NA,NA,NA
"31003","Zotu31833","None","None",NA,NA,NA,NA,NA,NA,NA
"31004","Zotu31835","None","None",NA,NA,NA,NA,NA,NA,NA
"31005","Zotu31836","None","None",NA,NA,NA,NA,NA,NA,NA
"31006","Zotu31837","None","None",NA,NA,NA,NA,NA,NA,NA
"31007","Zotu31838","None","None",NA,NA,NA,NA,NA,NA,NA
"31008","Zotu31839","None","None",NA,NA,NA,NA,NA,NA,NA
"31009","Zotu31840","None","None",NA,NA,NA,NA,NA,NA,NA
"31010","Zotu31841","None","None",NA,NA,NA,NA,NA,NA,NA
"31011","Zotu31842","None","None",NA,NA,NA,NA,NA,NA,NA
"31012","Zotu31843","None","None",NA,NA,NA,NA,NA,NA,NA
"31013","Zotu31844","None","None",NA,NA,NA,NA,NA,NA,NA
"31014","Zotu31845","None","None",NA,NA,NA,NA,NA,NA,NA
"31015","Zotu31846","None","None",NA,NA,NA,NA,NA,NA,NA
"31016","Zotu31847","None","None",NA,NA,NA,NA,NA,NA,NA
"31017","Zotu31848","None","None",NA,NA,NA,NA,NA,NA,NA
"31018","Zotu31849","None","None",NA,NA,NA,NA,NA,NA,NA
"31019","Zotu31850","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"31020","Zotu31851","None","None",NA,NA,NA,NA,NA,NA,NA
"31021","Zotu31852","None","None",NA,NA,NA,NA,NA,NA,NA
"31022","Zotu31853","None","None",NA,NA,NA,NA,NA,NA,NA
"31023","Zotu31854","Low","2484689","Eukaryota","Porifera","Demospongiae","Haplosclerida","Petrosiidae","Neopetrosia","Neopetrosia sp. s JV-2018"
"31024","Zotu31855","None","None",NA,NA,NA,NA,NA,NA,NA
"31025","Zotu31856","None","None",NA,NA,NA,NA,NA,NA,NA
"31026","Zotu31857","None","None",NA,NA,NA,NA,NA,NA,NA
"31027","Zotu31858","None","None",NA,NA,NA,NA,NA,NA,NA
"31028","Zotu31859","None","None",NA,NA,NA,NA,NA,NA,NA
"31029","Zotu31860","None","None",NA,NA,NA,NA,NA,NA,NA
"31030","Zotu31861","None","None",NA,NA,NA,NA,NA,NA,NA
"31031","Zotu31862","None","None",NA,NA,NA,NA,NA,NA,NA
"31032","Zotu31863","None","None",NA,NA,NA,NA,NA,NA,NA
"31033","Zotu31864","None","None",NA,NA,NA,NA,NA,NA,NA
"31034","Zotu31865","None","None",NA,NA,NA,NA,NA,NA,NA
"31035","Zotu31866","None","None",NA,NA,NA,NA,NA,NA,NA
"31036","Zotu31867","None","None",NA,NA,NA,NA,NA,NA,NA
"31037","Zotu31868","None","None",NA,NA,NA,NA,NA,NA,NA
"31038","Zotu31869","None","None",NA,NA,NA,NA,NA,NA,NA
"31039","Zotu31870","None","None",NA,NA,NA,NA,NA,NA,NA
"31040","Zotu31871","None","None",NA,NA,NA,NA,NA,NA,NA
"31041","Zotu31872","None","None",NA,NA,NA,NA,NA,NA,NA
"31042","Zotu31873","None","None",NA,NA,NA,NA,NA,NA,NA
"31043","Zotu31874","None","None",NA,NA,NA,NA,NA,NA,NA
"31044","Zotu31875","None","None",NA,NA,NA,NA,NA,NA,NA
"31045","Zotu31876","None","None",NA,NA,NA,NA,NA,NA,NA
"31046","Zotu31877","None","None",NA,NA,NA,NA,NA,NA,NA
"31047","Zotu31878","None","None",NA,NA,NA,NA,NA,NA,NA
"31048","Zotu31879","None","None",NA,NA,NA,NA,NA,NA,NA
"31049","Zotu31880","None","None",NA,NA,NA,NA,NA,NA,NA
"31050","Zotu31881","None","None",NA,NA,NA,NA,NA,NA,NA
"31051","Zotu31882","None","None",NA,NA,NA,NA,NA,NA,NA
"31052","Zotu31883","None","None",NA,NA,NA,NA,NA,NA,NA
"31053","Zotu31884","None","None",NA,NA,NA,NA,NA,NA,NA
"31054","Zotu31886","High","6535","Eukaryota","Mollusca","Gastropoda","Stylommatophora","Helicidae","Cornu","Cornu aspersum"
"31055","Zotu31887","None","None",NA,NA,NA,NA,NA,NA,NA
"31056","Zotu31888","None","None",NA,NA,NA,NA,NA,NA,NA
"31057","Zotu31889","None","None",NA,NA,NA,NA,NA,NA,NA
"31058","Zotu31890","None","None",NA,NA,NA,NA,NA,NA,NA
"31059","Zotu31891","None","None",NA,NA,NA,NA,NA,NA,NA
"31060","Zotu31892","None","None",NA,NA,NA,NA,NA,NA,NA
"31061","Zotu31893","None","None",NA,NA,NA,NA,NA,NA,NA
"31062","Zotu31894","None","None",NA,NA,NA,NA,NA,NA,NA
"31063","Zotu31895","None","None",NA,NA,NA,NA,NA,NA,NA
"31064","Zotu31896","None","None",NA,NA,NA,NA,NA,NA,NA
"31065","Zotu31897","None","None",NA,NA,NA,NA,NA,NA,NA
"31066","Zotu31898","None","None",NA,NA,NA,NA,NA,NA,NA
"31067","Zotu31899","None","None",NA,NA,NA,NA,NA,NA,NA
"31068","Zotu31900","None","None",NA,NA,NA,NA,NA,NA,NA
"31069","Zotu31901","Low","671420","Eukaryota","","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium sp. RS-24"
"31070","Zotu31902","High","905051","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Amblyrhynchotes","Amblyrhynchotes honckenii"
"31071","Zotu31903","None","None",NA,NA,NA,NA,NA,NA,NA
"31072","Zotu31904","None","None",NA,NA,NA,NA,NA,NA,NA
"31073","Zotu31905","None","None",NA,NA,NA,NA,NA,NA,NA
"31074","Zotu31906","None","None",NA,NA,NA,NA,NA,NA,NA
"31075","Zotu31907","None","None",NA,NA,NA,NA,NA,NA,NA
"31076","Zotu31908","None","None",NA,NA,NA,NA,NA,NA,NA
"31077","Zotu31910","None","None",NA,NA,NA,NA,NA,NA,NA
"31078","Zotu31911","None","None",NA,NA,NA,NA,NA,NA,NA
"31079","Zotu31912","None","None",NA,NA,NA,NA,NA,NA,NA
"31080","Zotu31913","None","None",NA,NA,NA,NA,NA,NA,NA
"31081","Zotu31914","None","None",NA,NA,NA,NA,NA,NA,NA
"31082","Zotu31915","None","None",NA,NA,NA,NA,NA,NA,NA
"31083","Zotu31916","None","None",NA,NA,NA,NA,NA,NA,NA
"31084","Zotu31917","None","None",NA,NA,NA,NA,NA,NA,NA
"31085","Zotu31918","None","None",NA,NA,NA,NA,NA,NA,NA
"31086","Zotu31919","High","159751",NA,NA,NA,NA,NA,NA,NA
"31087","Zotu31920","None","None",NA,NA,NA,NA,NA,NA,NA
"31088","Zotu31921","None","None",NA,NA,NA,NA,NA,NA,NA
"31089","Zotu31922","None","None",NA,NA,NA,NA,NA,NA,NA
"31090","Zotu31923","None","None",NA,NA,NA,NA,NA,NA,NA
"31091","Zotu31924","None","None",NA,NA,NA,NA,NA,NA,NA
"31092","Zotu31925","None","None",NA,NA,NA,NA,NA,NA,NA
"31093","Zotu31927","None","None",NA,NA,NA,NA,NA,NA,NA
"31094","Zotu31928","None","None",NA,NA,NA,NA,NA,NA,NA
"31095","Zotu31929","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"31096","Zotu31930","None","None",NA,NA,NA,NA,NA,NA,NA
"31097","Zotu31932","None","None",NA,NA,NA,NA,NA,NA,NA
"31098","Zotu31934","None","None",NA,NA,NA,NA,NA,NA,NA
"31099","Zotu31935","None","None",NA,NA,NA,NA,NA,NA,NA
"31100","Zotu31936","None","None",NA,NA,NA,NA,NA,NA,NA
"31101","Zotu31937","None","None",NA,NA,NA,NA,NA,NA,NA
"31102","Zotu31938","None","None",NA,NA,NA,NA,NA,NA,NA
"31103","Zotu31939","None","None",NA,NA,NA,NA,NA,NA,NA
"31104","Zotu31940","None","None",NA,NA,NA,NA,NA,NA,NA
"31105","Zotu31941","None","None",NA,NA,NA,NA,NA,NA,NA
"31106","Zotu31943","None","None",NA,NA,NA,NA,NA,NA,NA
"31107","Zotu31944","None","None",NA,NA,NA,NA,NA,NA,NA
"31108","Zotu31946","None","None",NA,NA,NA,NA,NA,NA,NA
"31109","Zotu31947","None","None",NA,NA,NA,NA,NA,NA,NA
"31110","Zotu31948","None","None",NA,NA,NA,NA,NA,NA,NA
"31111","Zotu31949","None","None",NA,NA,NA,NA,NA,NA,NA
"31112","Zotu31950","None","None",NA,NA,NA,NA,NA,NA,NA
"31113","Zotu31951","None","None",NA,NA,NA,NA,NA,NA,NA
"31114","Zotu31952","None","None",NA,NA,NA,NA,NA,NA,NA
"31115","Zotu31953","None","None",NA,NA,NA,NA,NA,NA,NA
"31116","Zotu31955","None","None",NA,NA,NA,NA,NA,NA,NA
"31117","Zotu31956","None","None",NA,NA,NA,NA,NA,NA,NA
"31118","Zotu31957","None","None",NA,NA,NA,NA,NA,NA,NA
"31119","Zotu31958","None","None",NA,NA,NA,NA,NA,NA,NA
"31120","Zotu31959","None","None",NA,NA,NA,NA,NA,NA,NA
"31121","Zotu31960","None","None",NA,NA,NA,NA,NA,NA,NA
"31122","Zotu31962","None","None",NA,NA,NA,NA,NA,NA,NA
"31123","Zotu31963","None","None",NA,NA,NA,NA,NA,NA,NA
"31124","Zotu31964","None","None",NA,NA,NA,NA,NA,NA,NA
"31125","Zotu31965","None","None",NA,NA,NA,NA,NA,NA,NA
"31126","Zotu31966","None","None",NA,NA,NA,NA,NA,NA,NA
"31127","Zotu31967","None","None",NA,NA,NA,NA,NA,NA,NA
"31128","Zotu31968","None","None",NA,NA,NA,NA,NA,NA,NA
"31129","Zotu31969","None","None",NA,NA,NA,NA,NA,NA,NA
"31130","Zotu31970","None","None",NA,NA,NA,NA,NA,NA,NA
"31131","Zotu31971","None","None",NA,NA,NA,NA,NA,NA,NA
"31132","Zotu31972","None","None",NA,NA,NA,NA,NA,NA,NA
"31133","Zotu31974","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"31134","Zotu31975","None","None",NA,NA,NA,NA,NA,NA,NA
"31135","Zotu31976","None","None",NA,NA,NA,NA,NA,NA,NA
"31136","Zotu31977","None","None",NA,NA,NA,NA,NA,NA,NA
"31137","Zotu31978","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"31138","Zotu31979","None","None",NA,NA,NA,NA,NA,NA,NA
"31139","Zotu31980","None","None",NA,NA,NA,NA,NA,NA,NA
"31140","Zotu31981","None","None",NA,NA,NA,NA,NA,NA,NA
"31141","Zotu31983","None","None",NA,NA,NA,NA,NA,NA,NA
"31142","Zotu31984","None","None",NA,NA,NA,NA,NA,NA,NA
"31143","Zotu31985","None","None",NA,NA,NA,NA,NA,NA,NA
"31144","Zotu31986","None","None",NA,NA,NA,NA,NA,NA,NA
"31145","Zotu31987","None","None",NA,NA,NA,NA,NA,NA,NA
"31146","Zotu31988","None","None",NA,NA,NA,NA,NA,NA,NA
"31147","Zotu31989","None","None",NA,NA,NA,NA,NA,NA,NA
"31148","Zotu31990","None","None",NA,NA,NA,NA,NA,NA,NA
"31149","Zotu31992","None","None",NA,NA,NA,NA,NA,NA,NA
"31150","Zotu31993","None","None",NA,NA,NA,NA,NA,NA,NA
"31151","Zotu31994","None","None",NA,NA,NA,NA,NA,NA,NA
"31152","Zotu31995","None","None",NA,NA,NA,NA,NA,NA,NA
"31153","Zotu31996","None","None",NA,NA,NA,NA,NA,NA,NA
"31154","Zotu31997","None","None",NA,NA,NA,NA,NA,NA,NA
"31155","Zotu31998","None","None",NA,NA,NA,NA,NA,NA,NA
"31156","Zotu31999","High-MH","None","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus",NA
"31157","Zotu32000","None","None",NA,NA,NA,NA,NA,NA,NA
"31158","Zotu32001","None","None",NA,NA,NA,NA,NA,NA,NA
"31159","Zotu32002","Low","1550622","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Acrosorium","Acrosorium ciliolatum"
"31160","Zotu32003","None","None",NA,NA,NA,NA,NA,NA,NA
"31161","Zotu32004","None","None",NA,NA,NA,NA,NA,NA,NA
"31162","Zotu32005","None","None",NA,NA,NA,NA,NA,NA,NA
"31163","Zotu32006","None","None",NA,NA,NA,NA,NA,NA,NA
"31164","Zotu32007","None","None",NA,NA,NA,NA,NA,NA,NA
"31165","Zotu32008","None","None",NA,NA,NA,NA,NA,NA,NA
"31166","Zotu32009","None","None",NA,NA,NA,NA,NA,NA,NA
"31167","Zotu32010","High","6551","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus trossulus"
"31168","Zotu32011","None","None",NA,NA,NA,NA,NA,NA,NA
"31169","Zotu32012","None","None",NA,NA,NA,NA,NA,NA,NA
"31170","Zotu32013","Low","1336876","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Clathriidae","Ophlitaspongia","Ophlitaspongia papilla"
"31171","Zotu32014","None","None",NA,NA,NA,NA,NA,NA,NA
"31172","Zotu32015","None","None",NA,NA,NA,NA,NA,NA,NA
"31173","Zotu32016","None","None",NA,NA,NA,NA,NA,NA,NA
"31174","Zotu32017","None","None",NA,NA,NA,NA,NA,NA,NA
"31175","Zotu32018","None","None",NA,NA,NA,NA,NA,NA,NA
"31176","Zotu32019","None","None",NA,NA,NA,NA,NA,NA,NA
"31177","Zotu32020","High-MH","None","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas",NA
"31178","Zotu32021","None","None",NA,NA,NA,NA,NA,NA,NA
"31179","Zotu32022","None","None",NA,NA,NA,NA,NA,NA,NA
"31180","Zotu32025","None","None",NA,NA,NA,NA,NA,NA,NA
"31181","Zotu32026","None","None",NA,NA,NA,NA,NA,NA,NA
"31182","Zotu32027","None","None",NA,NA,NA,NA,NA,NA,NA
"31183","Zotu32028","None","None",NA,NA,NA,NA,NA,NA,NA
"31184","Zotu32029","None","None",NA,NA,NA,NA,NA,NA,NA
"31185","Zotu32030","None","None",NA,NA,NA,NA,NA,NA,NA
"31186","Zotu32031","None","None",NA,NA,NA,NA,NA,NA,NA
"31187","Zotu32032","None","None",NA,NA,NA,NA,NA,NA,NA
"31188","Zotu32033","None","None",NA,NA,NA,NA,NA,NA,NA
"31189","Zotu32034","None","None",NA,NA,NA,NA,NA,NA,NA
"31190","Zotu32035","None","None",NA,NA,NA,NA,NA,NA,NA
"31191","Zotu32036","None","None",NA,NA,NA,NA,NA,NA,NA
"31192","Zotu32037","None","None",NA,NA,NA,NA,NA,NA,NA
"31193","Zotu32038","None","None",NA,NA,NA,NA,NA,NA,NA
"31194","Zotu32039","None","None",NA,NA,NA,NA,NA,NA,NA
"31195","Zotu32040","None","None",NA,NA,NA,NA,NA,NA,NA
"31196","Zotu32041","None","None",NA,NA,NA,NA,NA,NA,NA
"31197","Zotu32042","None","None",NA,NA,NA,NA,NA,NA,NA
"31198","Zotu32043","None","None",NA,NA,NA,NA,NA,NA,NA
"31199","Zotu32044","None","None",NA,NA,NA,NA,NA,NA,NA
"31200","Zotu32045","None","None",NA,NA,NA,NA,NA,NA,NA
"31201","Zotu32046","None","None",NA,NA,NA,NA,NA,NA,NA
"31202","Zotu32047","None","None",NA,NA,NA,NA,NA,NA,NA
"31203","Zotu32048","None","None",NA,NA,NA,NA,NA,NA,NA
"31204","Zotu32049","None","None",NA,NA,NA,NA,NA,NA,NA
"31205","Zotu32050","None","None",NA,NA,NA,NA,NA,NA,NA
"31206","Zotu32051","None","None",NA,NA,NA,NA,NA,NA,NA
"31207","Zotu32052","None","None",NA,NA,NA,NA,NA,NA,NA
"31208","Zotu32053","None","None",NA,NA,NA,NA,NA,NA,NA
"31209","Zotu32054","None","None",NA,NA,NA,NA,NA,NA,NA
"31210","Zotu32055","None","None",NA,NA,NA,NA,NA,NA,NA
"31211","Zotu32056","None","None",NA,NA,NA,NA,NA,NA,NA
"31212","Zotu32057","None","None",NA,NA,NA,NA,NA,NA,NA
"31213","Zotu32058","High","6551","Eukaryota","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus trossulus"
"31214","Zotu32059","None","None",NA,NA,NA,NA,NA,NA,NA
"31215","Zotu32060","None","None",NA,NA,NA,NA,NA,NA,NA
"31216","Zotu32061","None","None",NA,NA,NA,NA,NA,NA,NA
"31217","Zotu32062","None","None",NA,NA,NA,NA,NA,NA,NA
"31218","Zotu32063","None","None",NA,NA,NA,NA,NA,NA,NA
"31219","Zotu32064","Low","193348","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Callithamniaceae","Callithamnion","Callithamnion collabens"
"31220","Zotu32065","None","None",NA,NA,NA,NA,NA,NA,NA
"31221","Zotu32066","High","391767","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Chironomus","Chironomus transvaalensis"
"31222","Zotu32067","None","None",NA,NA,NA,NA,NA,NA,NA
"31223","Zotu32068","None","None",NA,NA,NA,NA,NA,NA,NA
"31224","Zotu32069","None","None",NA,NA,NA,NA,NA,NA,NA
"31225","Zotu32070","None","None",NA,NA,NA,NA,NA,NA,NA
"31226","Zotu32071","None","None",NA,NA,NA,NA,NA,NA,NA
"31227","Zotu32072","None","None",NA,NA,NA,NA,NA,NA,NA
"31228","Zotu32073","None","None",NA,NA,NA,NA,NA,NA,NA
"31229","Zotu32074","High","37191","Eukaryota","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus pusillus"
"31230","Zotu32075","None","None",NA,NA,NA,NA,NA,NA,NA
"31231","Zotu32076","None","None",NA,NA,NA,NA,NA,NA,NA
"31232","Zotu32077","High","119686","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Argyrozona","Argyrozona argyrozona"
"31233","Zotu32078","None","None",NA,NA,NA,NA,NA,NA,NA
"31234","Zotu32079","None","None",NA,NA,NA,NA,NA,NA,NA
"31235","Zotu32081","None","None",NA,NA,NA,NA,NA,NA,NA
"31236","Zotu32082","None","None",NA,NA,NA,NA,NA,NA,NA
"31237","Zotu32083","None","None",NA,NA,NA,NA,NA,NA,NA
"31238","Zotu32084","None","None",NA,NA,NA,NA,NA,NA,NA
"31239","Zotu32085","None","None",NA,NA,NA,NA,NA,NA,NA
"31240","Zotu32086","None","None",NA,NA,NA,NA,NA,NA,NA
"31241","Zotu32087","None","None",NA,NA,NA,NA,NA,NA,NA
"31242","Zotu32088","None","None",NA,NA,NA,NA,NA,NA,NA
"31243","Zotu32089","None","None",NA,NA,NA,NA,NA,NA,NA
"31244","Zotu32090","None","None",NA,NA,NA,NA,NA,NA,NA
"31245","Zotu32091","None","None",NA,NA,NA,NA,NA,NA,NA
"31246","Zotu32092","None","None",NA,NA,NA,NA,NA,NA,NA
"31247","Zotu32093","None","None",NA,NA,NA,NA,NA,NA,NA
"31248","Zotu32094","None","None",NA,NA,NA,NA,NA,NA,NA
"31249","Zotu32095","None","None",NA,NA,NA,NA,NA,NA,NA
"31250","Zotu32096","None","None",NA,NA,NA,NA,NA,NA,NA
"31251","Zotu32097","None","None",NA,NA,NA,NA,NA,NA,NA
"31252","Zotu32098","None","None",NA,NA,NA,NA,NA,NA,NA
"31253","Zotu32099","None","None",NA,NA,NA,NA,NA,NA,NA
"31254","Zotu32100","None","None",NA,NA,NA,NA,NA,NA,NA
"31255","Zotu32101","None","None",NA,NA,NA,NA,NA,NA,NA
"31256","Zotu32103","None","None",NA,NA,NA,NA,NA,NA,NA
"31257","Zotu32104","None","None",NA,NA,NA,NA,NA,NA,NA
"31258","Zotu32105","Low","289617","Eukaryota","Oomycota","","Pythiales","Pythiaceae","Pythium","Pythium plurisporium"
"31259","Zotu32106","None","None",NA,NA,NA,NA,NA,NA,NA
"31260","Zotu32107","None","None",NA,NA,NA,NA,NA,NA,NA
"31261","Zotu32108","None","None",NA,NA,NA,NA,NA,NA,NA
"31262","Zotu32109","None","None",NA,NA,NA,NA,NA,NA,NA
"31263","Zotu32110","None","None",NA,NA,NA,NA,NA,NA,NA
"31264","Zotu32111","None","None",NA,NA,NA,NA,NA,NA,NA
"31265","Zotu32112","None","None",NA,NA,NA,NA,NA,NA,NA
"31266","Zotu32113","High","201961","Eukaryota","Chordata","Ascidiacea","Phlebobranchia","Ascidiidae","Ascidiella","Ascidiella aspersa"
"31267","Zotu32114","None","None",NA,NA,NA,NA,NA,NA,NA
"31268","Zotu32115","None","None",NA,NA,NA,NA,NA,NA,NA
"31269","Zotu32117","None","None",NA,NA,NA,NA,NA,NA,NA
"31270","Zotu32119","None","None",NA,NA,NA,NA,NA,NA,NA
"31271","Zotu32120","None","None",NA,NA,NA,NA,NA,NA,NA
"31272","Zotu32121","None","None",NA,NA,NA,NA,NA,NA,NA
"31273","Zotu32122","None","None",NA,NA,NA,NA,NA,NA,NA
"31274","Zotu32123","None","None",NA,NA,NA,NA,NA,NA,NA
"31275","Zotu32124","Low","765162","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","Vermetidae","Thylaeodus","Thylaeodus sp. TAR-2010"
"31276","Zotu32125","None","None",NA,NA,NA,NA,NA,NA,NA
"31277","Zotu32126","None","None",NA,NA,NA,NA,NA,NA,NA
"31278","Zotu32127","None","None",NA,NA,NA,NA,NA,NA,NA
